Call ID,CallDate,CustomerID,CallDurationMinutes
6245,6/14/2019,6856,1.85
6246,6/14/2019,4725,23.15
6247,6/14/2019,5021,4.566666667
6248,6/14/2019,2709,24.15
6249,6/14/2019,8020,16.83333333
6250,6/14/2019,4276,13.23333333
6251,6/14/2019,1197,5.166666667
6252,6/14/2019,657,14.43333333
6253,6/14/2019,5645,24.26666667
6254,6/14/2019,22,17.58333333
6255,6/14/2019,2609,6.4
6256,6/14/2019,5486,15.71666667
6257,6/14/2019,2979,21.05
6258,6/14/2019,2078,3.933333333
6259,6/14/2019,3941,2.516666667
6260,6/14/2019,2258,14.43333333
6261,6/14/2019,2762,0.333333333
6262,6/15/2019,4413,12.11666667
6263,6/15/2019,5509,5.066666667
6264,6/15/2019,3098,8.583333333
6265,6/15/2019,434,5.666666667
6266,6/15/2019,6650,23.91666667
6267,6/15/2019,6690,1.083333333
6268,6/15/2019,3129,0.416666667
6269,6/15/2019,3838,16.58333333
6270,6/15/2019,2209,2.8
6271,6/15/2019,7861,8.816666667
6272,6/15/2019,6934,23.33333333
6273,6/15/2019,7907,4.3
6274,6/15/2019,7107,17.55
6275,6/15/2019,1128,22.98333333
6276,6/15/2019,5292,23.13333333
6277,6/16/2019,672,5.9
6278,6/16/2019,4172,12.68333333
6279,6/16/2019,531,3.45
6280,6/16/2019,5759,16.68333333
6281,6/16/2019,393,12.98333333
6282,6/16/2019,6176,5
6283,6/16/2019,7438,13.43333333
6284,6/16/2019,1090,21.46666667
6285,6/16/2019,4940,0
6286,6/16/2019,303,19.18333333
6287,6/16/2019,4586,5.5
6288,6/16/2019,2260,14.6
6289,6/16/2019,6816,22.65
6290,6/16/2019,6851,22.75
6291,6/16/2019,4448,8.216666667
6292,6/16/2019,5871,2.833333333
6293,6/16/2019,6364,9
6294,6/16/2019,6999,7.383333333
6295,6/17/2019,3181,9.45
6296,6/17/2019,2657,18.51666667
6297,6/17/2019,5800,13.61666667
6298,6/17/2019,6292,13.4
6299,6/17/2019,7092,16.65
6300,6/17/2019,4181,8.35
6301,6/17/2019,1904,20.43333333
6302,6/17/2019,3023,9.833333333
6303,6/17/2019,2545,18.06666667
6304,6/17/2019,3680,5.85
6305,6/17/2019,2057,2.35
6306,6/17/2019,5400,21.66666667
6307,6/17/2019,8065,20.43333333
6308,6/17/2019,6069,0.483333333
6309,6/17/2019,3004,11.71666667
6310,6/17/2019,5209,14.3
6311,6/17/2019,3212,1.716666667
6312,6/17/2019,2426,21.98333333
6313,6/17/2019,6472,20.81666667
6314,6/17/2019,1125,10.5
6315,6/18/2019,2226,20.96666667
6316,6/18/2019,2790,17.18333333
6317,6/18/2019,47,12.35
6318,6/18/2019,7069,3.783333333
6319,6/18/2019,8004,2.333333333
6320,6/18/2019,5413,17.28333333
6321,6/18/2019,7367,0.133333333
6322,6/18/2019,1773,23.7
6323,6/18/2019,3520,17.43333333
6324,6/18/2019,7558,11.33333333
6325,6/18/2019,3215,24.31666667
6326,6/18/2019,6030,19.01666667
6327,6/19/2019,2523,24.06666667
6328,6/19/2019,4028,8.95
6329,6/19/2019,7863,22.5
6330,6/19/2019,491,3.683333333
6331,6/19/2019,4256,9.2
6332,6/19/2019,5123,6.016666667
6333,6/19/2019,6244,18.16666667
6334,6/19/2019,1375,0.216666667
6335,6/19/2019,3049,17.95
6336,6/19/2019,1916,12.43333333
6337,6/19/2019,5571,13.58333333
6338,6/19/2019,2514,0.033333333
6339,6/19/2019,7389,13.95
6340,6/19/2019,7039,5.566666667
6341,6/19/2019,5264,14
6342,6/19/2019,5113,22.21666667
6343,6/19/2019,480,16.06666667
6344,6/19/2019,273,11.43333333
6345,6/19/2019,4190,5.15
6346,6/19/2019,4773,11.08333333
6347,6/19/2019,7364,9.3
6348,6/19/2019,1866,2.016666667
6349,6/20/2019,4192,2.35
6350,6/20/2019,765,2.05
6351,6/20/2019,3617,20.1
6352,6/20/2019,6871,19.01666667
6353,6/20/2019,6909,23.28333333
6354,6/20/2019,6097,14.18333333
6355,6/20/2019,7387,14.75
6356,6/20/2019,6143,6.366666667
6357,6/20/2019,3843,13.13333333
6358,6/20/2019,4173,11.85
6359,6/20/2019,4174,9.016666667
6360,6/20/2019,4301,18.5
6361,6/20/2019,4175,24.16666667
6362,6/20/2019,5407,2
6363,6/20/2019,8080,7.516666667
6364,6/20/2019,5685,22.18333333
6365,6/20/2019,6585,15.83333333
6366,6/20/2019,3965,0.65
6367,6/20/2019,1015,15.95
6368,6/20/2019,3847,4.366666667
6369,6/21/2019,6558,7.116666667
6370,6/21/2019,1801,21.51666667
6371,6/21/2019,5038,6.066666667
6372,6/21/2019,5557,0.8
6373,6/21/2019,4802,8.433333333
6374,6/21/2019,7767,14.83333333
6375,6/21/2019,3282,22.01666667
6376,6/21/2019,2587,24.16666667
6377,6/21/2019,2568,22.03333333
6378,6/21/2019,3033,21.88333333
6379,6/21/2019,6418,16.48333333
6380,6/21/2019,3776,13.03333333
6381,6/21/2019,7351,23.8
6382,6/21/2019,783,19.73333333
6383,6/21/2019,1068,16.15
6384,6/21/2019,4090,13.68333333
6385,6/21/2019,6959,17.95
6386,6/21/2019,5071,11.56666667
6387,6/21/2019,6520,11.1
6388,6/21/2019,2674,22.06666667
6389,6/21/2019,3623,16.9
6390,6/21/2019,1716,6.733333333
6391,6/21/2019,4163,6.6
6392,6/21/2019,2577,19.55
6393,6/22/2019,5012,13.13333333
6394,6/22/2019,179,10.7
6395,6/22/2019,125,20.73333333
6396,6/22/2019,4683,22.01666667
6397,6/22/2019,4810,22.05
6398,6/22/2019,4199,16.18333333
6399,6/22/2019,6607,17.73333333
6400,6/22/2019,2095,20.83333333
6401,6/22/2019,4748,23.71666667
6402,6/22/2019,2849,17.06666667
6403,6/22/2019,5424,14.83333333
6404,6/22/2019,5209,23.38333333
6405,6/22/2019,4534,15.81666667
6406,6/22/2019,4267,2.233333333
6407,6/22/2019,5381,8.5
6408,6/22/2019,6205,18.05
6409,6/22/2019,5659,6.783333333
6410,6/22/2019,5897,20.5
6411,6/22/2019,5271,1
6412,6/22/2019,224,1.45
6413,6/22/2019,2634,20.46666667
6414,6/22/2019,2080,21.35
6415,6/22/2019,4589,3.666666667
6416,6/22/2019,4339,12.96666667
6417,6/22/2019,2176,9
6418,6/22/2019,5554,8.7
6419,6/22/2019,1846,13.45
6420,6/23/2019,640,0.466666667
6421,6/23/2019,2141,11.85
6422,6/23/2019,3423,0.083333333
6423,6/23/2019,2277,17.3
6424,6/23/2019,4253,2.033333333
6425,6/23/2019,1898,10.58333333
6426,6/23/2019,6843,16.25
6427,6/23/2019,7575,13.86666667
6428,6/23/2019,1784,17.7
6429,6/23/2019,7955,23.48333333
6430,6/23/2019,377,2.85
6431,6/23/2019,4064,19.63333333
6432,6/23/2019,8055,11.55
6433,6/23/2019,2215,15.35
6434,6/23/2019,3052,6.183333333
6435,6/23/2019,3238,19.31666667
6436,6/23/2019,5869,4.4
6437,6/24/2019,3011,8.85
6438,6/24/2019,6814,2.416666667
6439,6/24/2019,5668,23.11666667
6440,6/24/2019,505,24.4
6441,6/24/2019,3075,0.933333333
6442,6/24/2019,457,23.45
6443,6/24/2019,5227,18.76666667
6444,6/24/2019,6342,19.65
6445,6/24/2019,4942,11.06666667
6446,6/24/2019,7405,19.25
6447,6/24/2019,7569,9
6448,6/24/2019,6668,4.466666667
6449,6/24/2019,864,8.033333333
6450,6/24/2019,7795,8.166666667
6451,6/24/2019,173,20.03333333
6452,6/24/2019,7213,6.033333333
6453,6/24/2019,5808,23.5
6454,6/25/2019,1676,24.16666667
6455,6/25/2019,2963,15.46666667
6456,6/25/2019,3644,14.55
6457,6/25/2019,4350,23.23333333
6458,6/25/2019,1573,17.11666667
6459,6/25/2019,8075,23.8
6460,6/25/2019,3552,8.966666667
6461,6/25/2019,2949,13.05
6462,6/25/2019,5214,12.75
6463,6/25/2019,5766,5.683333333
6464,6/25/2019,635,1.566666667
6465,6/25/2019,4105,23.41666667
6466,6/25/2019,7275,19.33333333
6467,6/25/2019,2634,11.73333333
6468,6/25/2019,797,21.53333333
6469,6/25/2019,6060,12.48333333
6470,6/26/2019,288,8.5
6471,6/26/2019,6572,17.35
6472,6/26/2019,4907,24.81666667
6473,6/26/2019,2397,11.3
6474,6/26/2019,3185,20.63333333
6475,6/26/2019,4165,18.23333333
6476,6/26/2019,2378,4.483333333
6477,6/26/2019,7684,3.633333333
6478,6/26/2019,1080,19.18333333
6479,6/27/2019,6957,10.53333333
6480,6/27/2019,4332,17.65
6481,6/27/2019,4267,16.35
6482,6/27/2019,4336,6.233333333
6483,6/27/2019,1998,10.06666667
6484,6/27/2019,2738,8.183333333
6485,6/27/2019,4391,11.41666667
6486,6/27/2019,957,11.08333333
6487,6/27/2019,866,11.21666667
6488,6/27/2019,3691,16.96666667
6489,6/27/2019,2577,9.9
6490,6/27/2019,6346,1.966666667
6491,6/27/2019,4776,11.98333333
6492,6/27/2019,6959,8
6493,6/27/2019,2865,23.35
6494,6/27/2019,6987,18.7
6495,6/28/2019,3147,11.85
6496,6/28/2019,3994,0.616666667
6497,6/28/2019,5134,18.1
6498,6/28/2019,1745,14.18333333
6499,6/28/2019,744,6.35
6500,6/28/2019,56,5.8
6501,6/28/2019,1464,0.266666667
6502,6/28/2019,4192,16.96666667
6503,6/28/2019,3496,7.25
6504,6/28/2019,771,2.8
6505,6/28/2019,5938,9.733333333
6506,6/28/2019,6469,14.03333333
6507,6/28/2019,58,17.06666667
6508,6/28/2019,7143,3.05
6509,6/28/2019,4884,16.01666667
6510,6/28/2019,3740,14.73333333
6511,6/29/2019,6045,16.03333333
6512,6/29/2019,8044,5.6
6513,6/29/2019,4448,17.83333333
6514,6/29/2019,6289,2.75
6515,6/29/2019,7372,7.283333333
6516,6/29/2019,526,18.38333333
6517,6/29/2019,3035,5.066666667
6518,6/29/2019,1080,1.5
6519,6/29/2019,1659,21.9
6520,6/29/2019,95,7.266666667
6521,6/29/2019,4388,24.28333333
6522,6/29/2019,505,4
6523,6/29/2019,8014,2.3
6524,6/29/2019,6174,16.08333333
6525,6/29/2019,5709,17.6
6526,6/29/2019,7798,16.96666667
6527,6/29/2019,5618,7.583333333
6528,6/29/2019,3399,24.13333333
6529,6/29/2019,4706,17.55
6530,6/29/2019,153,4.15
6531,6/29/2019,5634,2.383333333
6532,6/29/2019,7973,8.916666667
6533,6/29/2019,2398,6.083333333
6534,6/29/2019,6383,4.933333333
6535,6/29/2019,6858,21.36666667
6536,6/29/2019,759,24.7
6537,6/30/2019,3160,16.58333333
6538,6/30/2019,6955,15.43333333
6539,6/30/2019,4065,11.5
6540,6/30/2019,6097,21.58333333
6541,6/30/2019,3473,19.93333333
6542,6/30/2019,6547,21.75
6543,6/30/2019,5805,1.833333333
6544,6/30/2019,5010,19.38333333
6545,6/30/2019,3930,10.9
6546,6/30/2019,6652,10.21666667
6547,6/30/2019,3,11.26666667
6548,6/30/2019,7447,4.566666667
6549,6/30/2019,5534,22.25
6550,6/30/2019,5568,11.98333333
6551,6/30/2019,2474,5.9
6552,6/30/2019,305,14.7
6553,6/30/2019,5404,6.95
6554,6/30/2019,8097,11
6555,6/30/2019,4207,5.616666667
6556,6/30/2019,6508,9.616666667
6557,6/30/2019,897,19.71666667
6558,6/30/2019,3594,13.23333333
6559,6/30/2019,3102,11.51666667
6560,6/30/2019,1927,6.066666667
6561,7/1/2019,406,24.9
6562,7/1/2019,3028,11.85
6563,7/1/2019,6467,5.316666667
6564,7/1/2019,6089,0.633333333
6565,7/1/2019,994,2.85
6566,7/1/2019,4978,14.45
6567,7/1/2019,5275,14.8
6568,7/1/2019,8033,21.18333333
6569,7/1/2019,2168,11.05
6570,7/1/2019,1018,19.7
6571,7/1/2019,945,5.416666667
6572,7/1/2019,7761,6.216666667
6573,7/1/2019,6980,8
6574,7/1/2019,4014,9.766666667
6575,7/1/2019,3365,10.05
6576,7/1/2019,2510,5.333333333
6577,7/1/2019,5809,21.41666667
6578,7/1/2019,6730,16.93333333
6579,7/1/2019,5137,23.28333333
6580,7/2/2019,3243,15.98333333
6581,7/2/2019,2479,15.65
6582,7/2/2019,5693,14.03333333
6583,7/2/2019,4739,1.983333333
6584,7/2/2019,234,24.18333333
6585,7/2/2019,1137,24.05
6586,7/2/2019,1467,0.083333333
6587,7/2/2019,561,13.75
6588,7/2/2019,3081,22.4
6589,7/2/2019,4094,18.4
6590,7/2/2019,3461,15.2
6591,7/2/2019,2192,17.43333333
6592,7/2/2019,7888,16.96666667
6593,7/2/2019,3843,20.63333333
6594,7/2/2019,1851,8.966666667
6595,7/2/2019,408,2.216666667
6596,7/2/2019,8003,7.55
6597,7/2/2019,7613,11
6598,7/2/2019,3130,10.55
6599,7/3/2019,4104,24.2
6600,7/3/2019,2011,10.36666667
6601,7/3/2019,3547,22.6
6602,7/3/2019,1711,23.83333333
6603,7/3/2019,5393,21.31666667
6604,7/3/2019,746,4.7
6605,7/3/2019,1371,20.51666667
6606,7/3/2019,7175,15.31666667
6607,7/3/2019,8037,24.7
6608,7/3/2019,5948,7.933333333
6609,7/3/2019,3613,22.1
6610,7/3/2019,7526,9.433333333
6611,7/3/2019,7976,9.566666667
6612,7/3/2019,4922,0.016666667
6613,7/3/2019,3154,9.466666667
6614,7/3/2019,2913,0.433333333
6615,7/3/2019,5881,16.86666667
6616,7/3/2019,1847,1.416666667
6617,7/3/2019,5367,4.1
6618,7/3/2019,2089,19.08333333
6619,7/3/2019,1897,12.31666667
6620,7/3/2019,6539,13.31666667
6621,7/3/2019,6076,5.283333333
6622,7/3/2019,6663,15.1
6623,7/4/2019,4779,20.76666667
6624,7/4/2019,2900,19.71666667
6625,7/4/2019,7522,4.833333333
6626,7/4/2019,3065,22.25
6627,7/4/2019,3553,19.8
6628,7/4/2019,263,10.51666667
6629,7/4/2019,5487,18.01666667
6630,7/4/2019,743,0.65
6631,7/4/2019,5831,13.11666667
6632,7/4/2019,7409,18
6633,7/4/2019,5489,11.3
6634,7/4/2019,5025,10.58333333
6635,7/4/2019,1359,6.7
6636,7/4/2019,1688,24.26666667
6637,7/4/2019,2756,0.55
6638,7/4/2019,3866,0.916666667
6639,7/4/2019,5630,2.583333333
6640,7/4/2019,7079,19.68333333
6641,7/4/2019,1376,18.8
6642,7/4/2019,6195,0.183333333
6643,7/4/2019,5244,0.983333333
6644,7/4/2019,7512,6.733333333
6645,7/4/2019,4239,0.983333333
6646,7/5/2019,4251,21.68333333
6647,7/5/2019,7371,18.38333333
6648,7/5/2019,6304,22.13333333
6649,7/5/2019,903,20.6
6650,7/5/2019,5960,22.18333333
6651,7/5/2019,1017,18.16666667
6652,7/5/2019,1728,22.8
6653,7/5/2019,4796,6.316666667
6654,7/5/2019,7404,11.93333333
6655,7/5/2019,1937,4.183333333
6656,7/5/2019,148,8.933333333
6657,7/5/2019,8037,6.283333333
6658,7/5/2019,5926,10.55
6659,7/5/2019,3803,7.516666667
6660,7/5/2019,437,6.866666667
6661,7/5/2019,5957,11.45
6662,7/5/2019,4485,15.21666667
6663,7/5/2019,5195,4.566666667
6664,7/6/2019,4132,11.13333333
6665,7/6/2019,2874,16.01666667
6666,7/6/2019,2994,7.383333333
6667,7/6/2019,4699,14.06666667
6668,7/6/2019,341,3.35
6669,7/6/2019,5913,4.4
6670,7/6/2019,6407,12.03333333
6671,7/6/2019,1537,15.5
6672,7/6/2019,2398,0.3
6673,7/6/2019,3433,24.98333333
6674,7/6/2019,5659,12.06666667
6675,7/6/2019,570,19.9
6676,7/6/2019,4275,7.4
6677,7/6/2019,7830,2.5
6678,7/6/2019,6781,24.33333333
6679,7/6/2019,2498,22.78333333
6680,7/7/2019,3154,6.666666667
6681,7/7/2019,5122,12.66666667
6682,7/7/2019,8003,2.783333333
6683,7/7/2019,7268,6.033333333
6684,7/7/2019,8061,19.18333333
6685,7/7/2019,7603,2.266666667
6686,7/7/2019,884,12.56666667
6687,7/7/2019,5861,10.01666667
6688,7/7/2019,517,11.76666667
6689,7/7/2019,1607,7.1
6690,7/7/2019,2351,15.38333333
6691,7/7/2019,242,11.3
6692,7/7/2019,1818,2.85
6693,7/7/2019,3613,7.383333333
6694,7/7/2019,4168,0.4
6695,7/7/2019,4238,16.76666667
6696,7/7/2019,3607,0.75
6697,7/7/2019,5961,4.733333333
6698,7/8/2019,2316,15.63333333
6699,7/8/2019,6619,14.53333333
6700,7/8/2019,6125,13.23333333
6701,7/8/2019,5964,23.63333333
6702,7/8/2019,6527,10.75
6703,7/8/2019,265,5.5
6704,7/8/2019,1130,20.53333333
6705,7/8/2019,7557,22.65
6706,7/8/2019,4863,23.63333333
6707,7/8/2019,1105,13.3
6708,7/8/2019,5687,20.31666667
6709,7/8/2019,4612,16.11666667
6710,7/8/2019,6574,19.03333333
6711,7/8/2019,3756,17.15
6712,7/8/2019,4395,2.716666667
6713,7/8/2019,1211,19.1
6714,7/8/2019,6197,17.5
6715,7/8/2019,2908,23.93333333
6716,7/8/2019,4132,9.416666667
6717,7/9/2019,7887,18.85
6718,7/9/2019,993,7.516666667
6719,7/9/2019,4979,12.26666667
6720,7/9/2019,1449,21.7
6721,7/9/2019,721,13.01666667
6722,7/9/2019,4620,17.55
6723,7/9/2019,3236,5.033333333
6724,7/9/2019,3597,8.583333333
6725,7/9/2019,6866,3.166666667
6726,7/9/2019,1411,20.93333333
6727,7/9/2019,6760,3.966666667
6728,7/9/2019,7310,8.633333333
6729,7/9/2019,7541,22.65
6730,7/9/2019,6055,9.7
6731,7/9/2019,2814,2.416666667
6732,7/9/2019,6399,6.4
6733,7/9/2019,6129,16.73333333
6734,7/9/2019,4464,20.71666667
6735,7/9/2019,506,8.55
6736,7/9/2019,8074,10.13333333
6737,7/9/2019,3147,12.66666667
6738,7/10/2019,5858,23.53333333
6739,7/10/2019,3006,24.93333333
6740,7/10/2019,2190,0.033333333
6741,7/10/2019,7951,16.86666667
6742,7/10/2019,98,6.166666667
6743,7/10/2019,7860,9.05
6744,7/10/2019,3740,18.51666667
6745,7/10/2019,6130,8.45
6746,7/10/2019,3464,11.01666667
6747,7/10/2019,2500,21.28333333
6748,7/10/2019,3626,23.21666667
6749,7/10/2019,1986,11.86666667
6750,7/10/2019,4046,8.333333333
6751,7/10/2019,7068,23.48333333
6752,7/10/2019,6779,7.216666667
6753,7/10/2019,4049,20.8
6754,7/10/2019,6752,2.766666667
6755,7/11/2019,646,20.83333333
6756,7/11/2019,2497,4.5
6757,7/11/2019,7999,18.21666667
6758,7/11/2019,7212,24.41666667
6759,7/11/2019,5385,11.66666667
6760,7/11/2019,420,15.18333333
6761,7/11/2019,5647,21.7
6762,7/11/2019,880,9.366666667
6763,7/11/2019,6050,14.08333333
6764,7/11/2019,4743,5.766666667
6765,7/11/2019,4572,15.71666667
6766,7/12/2019,2172,10.13333333
6767,7/12/2019,6444,11.43333333
6768,7/12/2019,7086,13.41666667
6769,7/12/2019,4508,5.766666667
6770,7/12/2019,3865,14
6771,7/12/2019,2752,15.65
6772,7/12/2019,4404,18.36666667
6773,7/12/2019,1115,9.033333333
6774,7/12/2019,3987,12.61666667
6775,7/12/2019,7133,16.36666667
6776,7/12/2019,423,8.816666667
6777,7/12/2019,2163,3.05
6778,7/12/2019,693,13.86666667
6779,7/12/2019,7388,8.8
6780,7/12/2019,3160,2.283333333
6781,7/12/2019,7750,1.183333333
6782,7/12/2019,4139,2.05
6783,7/12/2019,2669,7.766666667
6784,7/12/2019,2497,2.05
6785,7/12/2019,1465,16.96666667
6786,7/12/2019,4380,22.91666667
6787,7/13/2019,1630,3.566666667
6788,7/13/2019,5098,2.866666667
6789,7/13/2019,4543,6.166666667
6790,7/13/2019,4192,16.01666667
6791,7/13/2019,4809,0.183333333
6792,7/13/2019,1972,14
6793,7/13/2019,1507,5.183333333
6794,7/13/2019,5265,20.73333333
6795,7/13/2019,864,8.533333333
6796,7/13/2019,754,15.7
6797,7/13/2019,5540,21.8
6798,7/13/2019,725,14.88333333
6799,7/13/2019,2549,4.916666667
6800,7/13/2019,4504,20.11666667
6801,7/13/2019,1772,24.66666667
6802,7/13/2019,3062,3.116666667
6803,7/13/2019,1469,6.783333333
6804,7/13/2019,2489,2.633333333
6805,7/13/2019,2082,6.016666667
6806,7/13/2019,1227,10.88333333
6807,7/13/2019,2561,4.733333333
6808,7/13/2019,6107,24.35
6809,7/13/2019,5815,2.1
6810,7/13/2019,6082,2.266666667
6811,7/13/2019,4705,6.3
6812,7/13/2019,7708,14.68333333
6813,7/13/2019,4540,9.1
6814,7/14/2019,4334,5.616666667
6815,7/14/2019,2832,22.83333333
6816,7/14/2019,1119,21.53333333
6817,7/14/2019,390,20.68333333
6818,7/14/2019,7200,9.75
6819,7/14/2019,6477,22.35
6820,7/14/2019,6223,2.716666667
6821,7/14/2019,7535,21.88333333
6822,7/14/2019,1996,14.46666667
6823,7/14/2019,4633,18.81666667
6824,7/14/2019,1080,14.45
6825,7/14/2019,2664,12.73333333
6826,7/14/2019,313,13.78333333
6827,7/14/2019,7320,12.53333333
6828,7/14/2019,4952,7.25
6829,7/14/2019,2962,4.966666667
6830,7/14/2019,2597,10.03333333
6831,7/14/2019,5178,11.18333333
6832,7/14/2019,5819,15.13333333
6833,7/14/2019,7433,17.88333333
6834,7/14/2019,7628,10.48333333
6835,7/14/2019,2294,24.08333333
6836,7/14/2019,2735,20
6837,7/14/2019,2177,7.683333333
6838,7/14/2019,5857,14.9
6839,7/14/2019,1608,0.8
6840,7/14/2019,3291,22.28333333
6841,7/14/2019,1914,7.65
6842,7/14/2019,4893,17.6
6843,7/15/2019,6144,23.15
6844,7/15/2019,4827,4.383333333
6845,7/15/2019,227,13.4
6846,7/15/2019,1205,17.7
6847,7/15/2019,2525,15.03333333
6848,7/15/2019,6514,23.21666667
6849,7/15/2019,7407,14
6850,7/15/2019,7389,24.35
6851,7/15/2019,7043,0.55
6852,7/15/2019,1175,14.6
6853,7/15/2019,1627,1.283333333
6854,7/15/2019,8076,9.766666667
6855,7/15/2019,7665,19.38333333
6856,7/15/2019,2015,5.583333333
6857,7/15/2019,5294,23.78333333
6858,7/15/2019,4178,20.35
6859,7/16/2019,1908,2.083333333
6860,7/16/2019,1062,13.83333333
6861,7/16/2019,3290,11.45
6862,7/16/2019,2400,7.466666667
6863,7/16/2019,159,12.43333333
6864,7/16/2019,3732,0.033333333
6865,7/16/2019,6632,13.45
6866,7/16/2019,3148,10.35
6867,7/16/2019,7396,22.61666667
6868,7/16/2019,7478,19.8
6869,7/16/2019,7964,17.8
6870,7/16/2019,7981,18.3
6871,7/16/2019,5397,1.483333333
6872,7/16/2019,5845,17.88333333
6873,7/17/2019,2371,0.716666667
6874,7/17/2019,6606,18.08333333
6875,7/17/2019,2580,9.466666667
6876,7/17/2019,3641,21.58333333
6877,7/17/2019,4210,24.28333333
6878,7/17/2019,5700,2.933333333
6879,7/17/2019,6479,4.75
6880,7/17/2019,5538,13.18333333
6881,7/17/2019,5029,9.933333333
6882,7/17/2019,5586,2.816666667
6883,7/17/2019,2896,20.26666667
6884,7/17/2019,3676,1.433333333
6885,7/17/2019,2679,16.78333333
6886,7/17/2019,7191,5.033333333
6887,7/17/2019,37,4.033333333
6888,7/17/2019,7550,13.13333333
6889,7/18/2019,7987,3.316666667
6890,7/18/2019,7340,6.916666667
6891,7/18/2019,146,2.516666667
6892,7/18/2019,4789,6.833333333
6893,7/18/2019,5068,21.85
6894,7/18/2019,7098,22.1
6895,7/18/2019,5854,4.416666667
6896,7/18/2019,131,17.91666667
6897,7/18/2019,2660,15.33333333
6898,7/18/2019,4366,15.2
6899,7/18/2019,1610,10.63333333
6900,7/18/2019,7896,5.683333333
6901,7/18/2019,173,19
6902,7/18/2019,5600,0.466666667
6903,7/18/2019,5153,6.45
6904,7/18/2019,6349,15.83333333
6905,7/18/2019,6137,12.81666667
6906,7/18/2019,3081,10.66666667
6907,7/18/2019,806,14.71666667
6908,7/19/2019,1075,2.483333333
6909,7/19/2019,2188,23.03333333
6910,7/19/2019,1222,23.73333333
6911,7/19/2019,5146,24.7
6912,7/19/2019,7093,9.683333333
6913,7/19/2019,7181,4.866666667
6914,7/19/2019,1085,6.316666667
6915,7/19/2019,2321,12.53333333
6916,7/19/2019,4413,18.35
6917,7/19/2019,4752,24.98333333
6918,7/19/2019,2461,23.1
6919,7/19/2019,3026,18.75
6920,7/19/2019,282,8.6
6921,7/19/2019,7579,4.916666667
6922,7/19/2019,1525,8.916666667
6923,7/19/2019,3776,0.9
6924,7/19/2019,1211,22.1
6925,7/19/2019,2624,7.35
6926,7/19/2019,3095,12.13333333
6927,7/19/2019,5471,18.1
6928,7/20/2019,5376,8.016666667
6929,7/20/2019,4016,0.433333333
6930,7/20/2019,3852,10.2
6931,7/20/2019,6860,0.366666667
6932,7/20/2019,7,7.8
6933,7/20/2019,2705,0.833333333
6934,7/20/2019,4730,10.15
6935,7/20/2019,1209,24.16666667
6936,7/20/2019,6217,14.46666667
6937,7/20/2019,6807,19.68333333
6938,7/20/2019,1468,14.73333333
6939,7/20/2019,3762,1.183333333
6940,7/20/2019,6936,3.066666667
6941,7/20/2019,611,3.016666667
6942,7/20/2019,5071,7.4
6943,7/20/2019,2846,23.88333333
6944,7/21/2019,896,14.65
6945,7/21/2019,6983,22
6946,7/21/2019,7971,22.16666667
6947,7/21/2019,2987,11.6
6948,7/21/2019,8037,2.766666667
6949,7/21/2019,3457,6.833333333
6950,7/21/2019,2235,14.25
6951,7/21/2019,5287,6.916666667
6952,7/21/2019,1086,18.8
6953,7/21/2019,874,6.033333333
6954,7/21/2019,2666,7.116666667
6955,7/21/2019,2518,1.633333333
6956,7/21/2019,782,15.71666667
6957,7/21/2019,517,2.5
6958,7/21/2019,6620,0.733333333
6959,7/21/2019,5334,0.766666667
6960,7/21/2019,1732,12.38333333
6961,7/21/2019,3616,18.95
6962,7/22/2019,3072,11.5
6963,7/22/2019,973,9.316666667
6964,7/22/2019,872,14.63333333
6965,7/22/2019,329,7.616666667
6966,7/22/2019,2937,15.1
6967,7/22/2019,6617,12.73333333
6968,7/22/2019,5224,1.983333333
6969,7/22/2019,5653,18.81666667
6970,7/22/2019,1323,19.88333333
6971,7/22/2019,4258,18.48333333
6972,7/22/2019,4059,16.43333333
6973,7/22/2019,6005,14.98333333
6974,7/22/2019,6478,0.8
6975,7/22/2019,3526,9.95
6976,7/23/2019,7125,23.13333333
6977,7/23/2019,7290,16.36666667
6978,7/23/2019,4650,20.8
6979,7/23/2019,7163,6.75
6980,7/23/2019,1936,20.45
6981,7/23/2019,5223,24.86666667
6982,7/23/2019,4303,20.08333333
6983,7/23/2019,1959,17.26666667
6984,7/23/2019,5626,2.033333333
6985,7/23/2019,249,1.4
6986,7/23/2019,423,19.38333333
6987,7/23/2019,6430,19.45
6988,7/23/2019,239,3.55
6989,7/24/2019,7325,24.5
6990,7/24/2019,3675,3.15
6991,7/24/2019,4038,6
6992,7/24/2019,504,15.48333333
6993,7/24/2019,1944,5.433333333
6994,7/24/2019,685,16.15
6995,7/24/2019,7170,2.55
6996,7/24/2019,4117,13.2
6997,7/24/2019,5032,18
6998,7/24/2019,5792,1.833333333
6999,7/24/2019,1727,23.3
7000,7/24/2019,1193,20.58333333
7001,7/24/2019,1722,1.833333333
7002,7/24/2019,5328,21.15
7003,7/24/2019,3983,10.28333333
7004,7/24/2019,1273,18.2
7005,7/24/2019,693,8.366666667
7006,7/24/2019,1065,10.35
7007,7/24/2019,7813,21.61666667
7008,7/24/2019,2295,7.433333333
7009,7/24/2019,4031,14.61666667
7010,7/24/2019,6942,5.5
7011,7/24/2019,5016,11.83333333
7012,7/24/2019,5793,18.9
7013,7/25/2019,5093,3.85
7014,7/25/2019,2759,20.33333333
7015,7/25/2019,5402,22.61666667
